stoptime,end station latitude,end station longitude,trip_id
2020-09-15 08:40:02.7860,40.71958611647166,-74.0431174635887,20106
2020-09-15 08:39:58.5900,40.71958611647166,-74.0431174635887,20107
2020-09-15 08:51:46.8530,40.721123600000006,-74.03805095,20108
2020-09-15 09:14:39.1590,40.717732500000004,-74.04384499999999,20109
2020-09-15 08:46:10.8440,40.733670000000004,-74.0625,20110
2020-09-15 08:48:30.5390,40.72572613742557,-74.07195925712584,20111
2020-09-15 08:48:54.4510,40.71848892,-74.047726625,20112
2020-09-15 08:49:05.6710,40.71835519823214,-74.03891444206238,20113
2020-09-15 09:30:05.1610,40.723331586464354,-74.04595255851744,20114
2020-09-15 08:57:15.7280,40.71687,-74.03281,20115
2020-09-15 08:51:28.1730,40.71958611647166,-74.0431174635887,20116
2020-09-15 08:59:40.2980,40.71346382669195,-74.06285852193831,20117
2020-09-15 09:02:54.8690,40.71958611647166,-74.0431174635887,20118
2020-09-15 09:00:03.0360,40.73089709786179,-74.06391263008119,20119
2020-09-15 09:03:17.7970,40.728744799999994,-74.03210820000001,20120
2020-09-15 08:58:26.1930,40.71687,-74.03281,20121
2020-09-15 09:00:59.2230,40.71458403535893,-74.04281705617905,20122
2020-09-15 08:56:56.8250,40.71958611647166,-74.0431174635887,20123
2020-09-15 09:04:12.5810,40.7272235,-74.03375890000001,20124
2020-09-15 08:58:35.9230,40.73496102000952,-74.05950307846071,20125
2020-09-15 08:57:39.8270,40.72163014263835,-74.04996782541275,20126
2020-09-15 09:00:51.9710,40.71848892,-74.047726625,20127
2020-09-15 08:59:20.3030,40.723331586464354,-74.04595255851744,20128
2020-09-15 09:04:44.4130,40.717732500000004,-74.04384499999999,20129
2020-09-15 09:18:33.8210,40.72568548362901,-74.0487903356552,20130
2020-09-15 09:18:37.8320,40.72568548362901,-74.0487903356552,20131
2020-09-15 09:07:21.5090,40.71653978099194,-74.0496379137039,20132
2020-09-15 09:09:47.8490,40.7272235,-74.03375890000001,20133
2020-09-15 09:11:54.5810,40.73089709786179,-74.06391263008119,20134
2020-09-15 09:09:11.2330,40.728744799999994,-74.03210820000001,20135
2020-09-15 09:13:45.3440,40.71925170000001,-74.034234,20136
2020-09-15 09:06:43.5430,40.71958611647166,-74.0431174635887,20137
2020-09-15 09:38:48.3550,40.7124188237569,-74.03852552175522,20138
2020-09-15 09:09:44.2860,40.7141454,-74.0335519,20139
2020-09-15 09:12:02.3300,40.7272235,-74.03375890000001,20140
2020-09-15 09:15:48.4150,40.7443187,-74.04399090000001,20141
2020-09-15 09:13:39.5550,40.71517767732029,-74.03768330812454,20142
2020-09-15 09:14:00.5000,40.73089709786179,-74.06391263008119,20143
2020-09-15 09:21:40.3480,40.71435836870427,-74.06661093235016,20144
2020-09-15 09:39:00.9930,40.728744799999994,-74.03210820000001,20145
2020-09-15 09:20:03.1150,40.73089709786179,-74.06391263008119,20146
2020-09-15 09:41:04.8680,40.7311689,-74.0575736,20147
2020-09-15 09:22:43.6900,40.71458403535893,-74.04281705617905,20148
2020-09-15 09:24:20.4440,40.7124188237569,-74.03852552175522,20149
2020-09-15 09:39:28.5490,40.727595965999996,-74.044247311,20150
2020-09-15 09:52:11.2130,40.7242941,-74.0354826,20151
2020-09-15 09:30:25.1170,40.71958611647166,-74.0431174635887,20152
2020-09-15 09:36:34.7620,40.73089709786179,-74.06391263008119,20153
2020-09-15 09:48:56.8990,40.727595965999996,-74.044247311,20154
2020-09-15 09:40:23.1520,40.721123600000006,-74.03805095,20155
2020-09-15 10:00:27.8910,40.727595965999996,-74.044247311,20156
2020-09-15 09:41:34.7070,40.7272235,-74.03375890000001,20157
2020-09-15 09:42:56.3470,40.727595965999996,-74.044247311,20158
2020-09-15 09:42:11.4050,40.72755146730012,-74.07106071710588,20159
2020-09-15 09:39:58.0520,40.71835519823214,-74.03891444206238,20160
2020-09-15 09:44:34.7820,40.71835519823214,-74.03891444206238,20161
2020-09-15 09:55:59.4310,40.72568548362901,-74.0487903356552,20162
2020-09-15 09:57:13.8260,40.71958611647166,-74.0431174635887,20163
2020-09-15 09:48:18.2620,40.7272235,-74.03375890000001,20164
2020-09-15 09:57:13.8970,40.71687,-74.03281,20165
2020-09-15 09:57:39.4990,40.721123600000006,-74.03805095,20166
2020-09-15 09:56:21.7090,40.71687,-74.03281,20167
2020-09-15 09:59:57.1430,40.7272235,-74.03375890000001,20168
2020-09-15 10:35:47.1440,40.72528910781132,-74.04557168483734,20169
2020-09-15 09:57:11.3000,40.72163014263835,-74.04996782541275,20170
2020-09-15 09:57:53.2550,40.72163014263835,-74.04996782541275,20171
2020-09-15 10:25:18.9640,40.7272235,-74.03375890000001,20172
2020-09-15 10:09:59.2330,40.7141454,-74.0335519,20173
2020-09-15 10:02:54.6490,40.717732500000004,-74.04384499999999,20174
2020-09-15 10:00:19.6730,40.71958611647166,-74.0431174635887,20175
2020-09-15 10:05:33.5670,40.73496102000952,-74.05950307846071,20176
2020-09-15 10:05:12.3050,40.73496102000952,-74.05950307846071,20177
